timestamp,key,doi,action,result,reasoning
2026-07-14T22:37:05Z,W2104024791,10.1002/chem.19960020315,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/chem.19960020315
2026-07-14T22:37:06Z,W2556114010,10.3390/molecules21111603,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.mdpi.com/1420-3049/21/11/1603/pdf?version=1479899915
2026-07-14T22:37:10Z,W2405190963,10.1038/srep26768,fetch,fetched,5572346 bytes from https://www.nature.com/articles/srep26768.pdf
2026-07-14T22:37:18Z,W2564734301,10.1039/c6cp08154a,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:37:19Z,W2054746769,10.1016/j.cplett.2010.07.046,fetch,fetched,227376 bytes from https://arxiv.org/pdf/1007.0530
2026-07-14T22:37:25Z,W2113553389,10.1021/jp111311k,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:37:26Z,W3092159548,10.1002/qua.26454,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.26454
2026-07-14T22:37:27Z,W2414483381,10.1021/acs.jpclett.6b00936,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:37:38Z,W2477342373,10.1002/chem.201601741,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:37:39Z,W2030289480,10.1002/open.201402125,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/open.201402125
2026-07-14T22:37:40Z,W3045841699,10.1021/acs.jctc.0c00470,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jctc.0c00470
2026-07-14T22:37:41Z,W2592838325,10.1016/j.cplett.2017.03.007,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:37:43Z,W2991499854,10.1039/c9sc03133b,fetch,fetched,610010 bytes from https://pubs.rsc.org/en/content/articlepdf/2020/sc/c9sc03133b
2026-07-14T22:37:44Z,W2999956771,10.1063/1.5143747,fetch,fetched,1017855 bytes from https://arxiv.org/pdf/2001.02206
2026-07-14T22:37:45Z,W3094235544,10.1021/acs.jctc.0c00341,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:37:46Z,W3016981447,10.1021/acs.jctc.9b00917,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jctc.9b00917
2026-07-14T22:37:57Z,W3205842283,10.1021/acs.jpca.1c04595,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.jpca.1c04595
2026-07-14T22:37:59Z,W2036295707,10.1039/b810744k,fetch,fetched,524836 bytes from https://pubs.rsc.org/en/content/articlepdf/2008/cp/b810744k
2026-07-14T22:38:05Z,W2089533823,10.1063/1.1427714,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:38:06Z,W2000157121,10.1103/physrevlett.99.153001,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://link.aps.org/pdf/10.1103/PhysRevLett.99.153001
2026-07-14T22:38:07Z,W2520570608,10.1080/00268976.2016.1225994,fetch,fetched,601629 bytes from https://arxiv.org/pdf/1609.05073
2026-07-14T22:38:09Z,W2786938554,10.1080/00268976.2018.1457807,fetch,fetched,314700 bytes from https://arxiv.org/pdf/1802.00096
2026-07-14T22:38:10Z,W3098849918,10.6084/m9.figshare.6112592.v1,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:38:12Z,W2902420468,10.1039/c8cp05693e,fetch,fetched,4255863 bytes from https://pubs.rsc.org/en/content/articlepdf/2019/cp/c8cp05693e
2026-07-14T22:38:15Z,W1993129199,10.1063/1.467505,fetch,fetched,1728971 bytes from https://pubs.aip.org/aip/jcp/article-pdf/101/5/3866/10773492/3866_1_online.pdf
2026-07-14T22:38:16Z,W2153817402,10.1021/ic011076e,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:38:22Z,W2076969403,10.1016/s0020-1693(96)05244-9,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.sciencedirect.com/science/article/pii/S0020169396052449
2026-07-14T22:38:24Z,W2020659146,10.1063/1.1810135,fetch,fetched,889929 bytes from https://pubs.aip.org/aip/jcp/article-pdf/121/22/11000/10860897/11000_1_online.pdf
2026-07-14T22:38:25Z,W2063270855,10.1002/qua.20013,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/qua.20013
2026-07-14T22:38:28Z,W2073777490,10.1016/s0009-2614(02)00429-3,fetch,fetched,234646 bytes from https://estudogeral.uc.pt/bitstream/10316/5190/1/file3f7162e2029b4d559d4b534b22fc8d86.pdf
2026-07-14T22:38:30Z,W2056528709,10.1016/0009-2614(91)87121-q,fetch,fetched,636763 bytes from https://ntrs.nasa.gov/api/citations/19920017296/downloads/19920017296.pdf
2026-07-14T22:38:32Z,W4392019342,10.48550/arxiv.2402.13046,fetch,fetched,2003281 bytes from https://arxiv.org/pdf/2402.13046
2026-07-14T22:38:39Z,W4393760900,10.5281/zenodo.10053324,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:38:40Z,W2062963396,10.1371/journal.pcbi.1000034,fetch,fetched,773725 bytes from https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1000034&type=printable
2026-07-14T22:38:41Z,W3211495661,10.1021/jacs.1c07854,fetch,fetch_failed,HTTPError: 404 Client Error:  for url: https://www.osti.gov/biblio/1857874
2026-07-14T22:38:42Z,W3122506581,10.1002/anie.202017078,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202017078
2026-07-14T22:38:43Z,W2910527051,10.1021/acs.jctc.8b00969,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jctc.8b00969
2026-07-14T22:38:50Z,W2019570753,10.1039/c2sc22013j,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:40:51Z,W1976066497,10.1016/s1387-1811(99)00267-x,fetch,fetch_failed,"ConnectTimeout: HTTPConnectionPool(host='dspace.library.uu.nl', port=8080): Max retries exceeded with url: /handle/1874/21160 (Caused by ConnectTimeoutError(<HTTPConnection(host='dspace.library.uu.nl', port=8080) at 0x7f25dd706890>, 'Connection to dspace.library.uu.nl timed out. (connect timeout=120)'))"
2026-07-14T22:41:03Z,W2024774535,10.1021/ct200646r,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:06Z,W2038569036,10.1039/c2jm31631e,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:08Z,W2223956948,10.1021/acs.jctc.5b00945,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:10Z,W2114610393,10.1039/c2cp41387f,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:11Z,W2803535697,10.1021/acs.jpca.8b00941,fetch,fetched,1725560 bytes from https://arxiv.org/pdf/1805.08746
2026-07-14T22:41:12Z,W2023522154,10.1021/om300876b,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:19Z,W2171054233,10.1039/c5dt00600g,fetch,fetched,2261110 bytes from https://pubs.rsc.org/en/content/articlepdf/2015/dt/c5dt00600g
2026-07-14T22:41:20Z,W2559947911,10.1021/acs.jpclett.6b02517,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jpclett.6b02517
2026-07-14T22:41:22Z,W2088955664,10.1016/j.comptc.2014.08.009,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:23Z,W3165842364,10.1021/acs.jpclett.1c00926,fetch,fetch_failed,HTTPError: 404 Client Error:  for url: https://www.osti.gov/biblio/1857449
2026-07-14T22:41:24Z,W2006708354,10.1002/ejic.200701136,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ejic.200701136
2026-07-14T22:41:27Z,W2944554441,10.1002/cptc.201900056,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:29Z,W4210641446,10.1039/d1cp05785e,fetch,fetched,2581055 bytes from https://pubs.rsc.org/en/content/articlepdf/2022/cp/d1cp05785e
2026-07-14T22:41:30Z,W2788141143,10.1021/acs.jctc.7b00989,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:32Z,W2945154241,10.1039/c9dt01069f,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:34Z,W3197593438,10.1021/acs.jpca.1c05409,fetch,fetched,1037869 bytes from https://www.osti.gov/servlets/purl/1821610
2026-07-14T22:41:35Z,W4221104479,10.1021/acs.jctc.1c01115,fetch,fetched,747084 bytes from https://www.osti.gov/servlets/purl/1875663
2026-07-14T22:41:46Z,W1974663363,10.1021/jp300583h,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/jp300583h
2026-07-14T22:41:48Z,W2131383545,10.1080/00268970701549389,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:41:49Z,W2049313169,10.1021/ct800571y,fetch,fetch_failed,"ConnectionError: HTTPSConnectionPool(host='ruj.uj.edu.pl', port=443): Max retries exceeded with url: /xmlui/handle/item/76118 (Caused by NewConnectionError(""HTTPSConnection(host='ruj.uj.edu.pl', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-07-14T22:41:50Z,W2139446933,10.1088/0953-4075/43/6/065101,fetch,fetched,462534 bytes from https://arxiv.org/pdf/0911.4585
2026-07-14T22:41:57Z,W2035690749,10.1021/ja109494b,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:42:02Z,W2006537377,10.1021/jp412347k,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:42:13Z,W2740774593,10.1107/s2052520617008241,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://journals.iucr.org/b/issues/2017/04/00/xf5001/xf5001.pdf
2026-07-14T22:42:25Z,W3083587694,10.1039/d0qi00854k,fetch,fetched,1990628 bytes from https://pubs.rsc.org/en/content/articlepdf/2020/qi/d0qi00854k
2026-07-14T22:44:31Z,W2043319671,10.1063/1.473887,fetch,fetch_failed,"ReadTimeout: HTTPSConnectionPool(host='pubs.aip.org', port=443): Read timed out. (read timeout=120)"
2026-07-14T22:44:32Z,W1970102618,10.1002/jcc.22980,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/jcc.22980
2026-07-14T22:44:54Z,W2171856544,10.1007/s00214-009-0678-x,fetch,fetch_failed,HTTPError: 500 Server Error: Internal Server Error for url: http://hdl.handle.net/2437/94239
2026-07-14T22:44:56Z,W2119983744,10.1063/1.473161,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:45:02Z,W3088435364,10.48550/arxiv.2009.12472,fetch,fetched,986302 bytes from https://arxiv.org/pdf/2009.12472
2026-07-14T22:45:08Z,W1506345196,10.1063/1.1484387,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://salford-repository.worktribe.com
2026-07-14T22:45:15Z,W4238927677,10.26434/chemrxiv-2021-3p2sx,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/doi/full/10.26434/chemrxiv-2021-3p2sx
2026-07-14T22:45:27Z,W2947933838,10.19142/rpq.v6i11.156,fetch,fetched,259247 bytes from http://ojs.rpqsenai.org.br/index.php/rpq_n1/article/download/156/147
2026-07-14T22:45:28Z,W3015531885,10.48550/arxiv.2004.05845,fetch,fetched,262716 bytes from https://arxiv.org/pdf/2004.05845
2026-07-14T22:45:29Z,W3140850877,10.1021/acs.jctc.1c00327,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.jctc.1c00327
2026-07-14T22:45:31Z,W4230863628,10.1007/bf00533197,fetch,fetched,32522 bytes from https://link.springer.com/content/pdf/10.1007/BF00533197.pdf
2026-07-14T22:45:38Z,W4254184131,10.1515/iupac.79.0117,fetch,fetch_failed,HTTPError: 404 Client Error: Not Found for url: https://www.degruyterbrill.com:443/printpdf/view/IUPAC/iupac.79.0117
2026-07-14T22:45:39Z,W4385328100,10.48550/arxiv.2307.14257,fetch,fetched,350799 bytes from https://arxiv.org/pdf/2307.14257
2026-07-14T22:45:41Z,W4393884520,10.5281/zenodo.10053325,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:45:44Z,W4415986841,10.48550/arxiv.2508.21136,fetch,fetched,6898051 bytes from https://arxiv.org/pdf/2508.21136
2026-07-14T22:45:45Z,W4417012055,10.59350/5j1p7-a0x60,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:45:46Z,W7162552591,10.13140/rg.2.2.30611.64807,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://www.researchgate.net/doi/10.13140/RG.2.2.30611.64807
2026-07-14T22:45:48Z,W7167795119,10.5281/zenodo.21277816,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:45:56Z,W2589029542,10.1021/acs.inorgchem.6b02720,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:45:57Z,W4388485122,10.1021/acs.jctc.3c00908,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jctc.3c00908
2026-07-14T22:45:59Z,W4390743735,10.1021/acs.jpclett.3c03014,fetch,fetched,2273816 bytes from https://arxiv.org/pdf/2405.17271
2026-07-14T22:46:01Z,W4317660909,10.1038/s41524-023-00965-1,fetch,fetched,1102569 bytes from https://www.nature.com/articles/s41524-023-00965-1.pdf
2026-07-14T22:46:02Z,W4389490184,10.1021/jacsau.3c00670,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/jacsau.3c00670
2026-07-14T22:46:05Z,W1591737251,10.1063/1.1483853,fetch,fetched,322085 bytes from https://pubs.aip.org/aip/jcp/article-pdf/117/2/670/10843734/670_1_online.pdf
2026-07-14T22:46:06Z,W2965070608,10.1021/acs.jctc.9b00534,fetch,fetched,465580 bytes from https://arxiv.org/pdf/1905.13316
2026-07-14T22:46:12Z,W2002874596,10.1021/ct3006166,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/ct3006166
2026-07-14T22:46:14Z,W2002420765,10.1021/om400528d,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:46:20Z,W2148536073,10.1103/physrevb.85.155143,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://link.aps.org/pdf/10.1103/PhysRevB.85.155143
2026-07-14T22:46:31Z,W2319127394,10.1021/jp200297z,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/jp200297z
2026-07-14T22:46:32Z,W2790643906,10.1002/chem.201705748,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:46:34Z,W2904291814,10.1021/acs.inorgchem.8b02830,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:46:36Z,W3011049025,10.1039/d0dt00315h,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:46:42Z,W2898546387,10.1021/acs.inorgchem.8b01688,fetch,fetch_failed,HTTPError: 404 Client Error: Not found for url: https://diposit.ub.edu/dspace/bitstream/2445/154825/1/685745.pdf
2026-07-14T22:46:45Z,W2894695367,10.1002/chem.201804292,fetch,fetched,3501442 bytes from https://eprints.whiterose.ac.uk/id/eprint/136764/1/s2n2_manuscript.pdf
2026-07-14T22:46:47Z,W2169333028,10.1351/pac-con-08-08-30,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:46:53Z,W4390291761,10.1039/d3dt03557c,fetch,fetched,2054273 bytes from https://pubs.rsc.org/en/content/articlepdf/2024/dt/d3dt03557c
2026-07-14T22:46:54Z,W3164416167,10.1021/acs.jpcc.1c03278,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jpcc.1c03278
2026-07-14T22:46:57Z,W4322492721,10.1021/acs.cgd.2c01388,fetch,fetched,1643315 bytes from https://hal.science/hal-04240431/document
2026-07-14T22:47:03Z,W3004602927,10.1021/acs.joc.0c00222,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.joc.0c00222
2026-07-14T22:47:10Z,W2802934091,10.1021/acs.jpclett.8b00698,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:12Z,W4388500375,10.1021/acs.jctc.3c00879,fetch,fetched,2414839 bytes from https://hal.science/hal-04291568/document
2026-07-14T22:47:13Z,W4280645434,10.1021/acs.jctc.2c00221,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.jctc.2c00221
2026-07-14T22:47:20Z,W2015838301,10.1021/jp064524i,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:21Z,W3046264324,10.1016/j.jcat.2020.07.018,fetch,fetch_failed,"ConnectionError: HTTPSConnectionPool(host='ruj.uj.edu.pl', port=443): Max retries exceeded with url: /xmlui/handle/item/267258 (Caused by NewConnectionError(""HTTPSConnection(host='ruj.uj.edu.pl', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-07-14T22:47:22Z,W3154176672,10.1063/5.0054743,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:27Z,W1998887703,10.1063/1.1704639,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:28Z,W1577239455,10.1063/1.1398103,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:30Z,W2064948033,10.1002/cphc.200400349,fetch,fetched,169392 bytes from https://estudogeral.uc.pt/bitstream/10316/8288/1/obra.pdf
2026-07-14T22:47:31Z,W1974747211,10.1021/ja0774414,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:34Z,W1586596226,10.1063/1.1381012,fetch,fetched,191732 bytes from https://pubs.aip.org/aip/jcp/article-pdf/115/3/1287/10836920/1287_1_online.pdf
2026-07-14T22:47:37Z,W1987986806,10.1063/1.1484384,fetch,fetched,237026 bytes from https://pubs.aip.org/aip/jcp/article-pdf/117/2/680/10843783/680_1_online.pdf
2026-07-14T22:47:39Z,W2051485675,10.1039/c3cp50343g,fetch,fetched,774730 bytes from https://digital.csic.es/bitstream/10261/379269/4/Miciarelli_Bende_et_al_2013__Benzyluracil_excited_states.pdf
2026-07-14T22:47:40Z,W3033880303,10.1063/5.0010068,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:43Z,W1988166735,10.1021/jp057071a,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:47:44Z,W2039235712,10.1002/cphc.200390063,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cphc.200390063
2026-07-14T22:47:51Z,W3020966551,10.1051/e3sconf/202016505025,fetch,fetched,259664 bytes from https://www.e3s-conferences.org/articles/e3sconf/pdf/2020/25/e3sconf_caes2020_05025.pdf
2026-07-14T22:47:55Z,W4221141629,10.1063/5.0090447,fetch,fetched,6788882 bytes from https://pubs.aip.org/aip/jcp/article-pdf/doi/10.1063/5.0090447/16684026/204104_1_online.pdf
2026-07-14T22:47:56Z,W4287236327,10.1021/acs.jctc.1c00327.s001,fetch,fetched,1370792 bytes from https://arxiv.org/pdf/2104.03556
2026-07-14T22:48:00Z,W4318620953,10.48550/arxiv.2301.11731,fetch,fetched,12076221 bytes from https://arxiv.org/pdf/2301.11731
2026-07-14T22:48:01Z,W4400830622,10.26434/chemrxiv-2024-brh89,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/669932f4c9c6a5c07a9c4314/original/a-constrained-casscf-2-2-approach-to-study-electron-transfer-between-a-molecule-and-metal-cluster.pdf
2026-07-14T22:48:02Z,W4404574001,10.48550/arxiv.2411.12489,fetch,fetched,2784168 bytes from https://arxiv.org/pdf/2411.12489
2026-07-14T22:48:10Z,W7165575092,10.60893/figshare.jcp.c.8517879,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:11Z,W7165578636,10.60893/figshare.jcp.c.8517879.v1,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:12Z,W7167685201,10.17632/yr9trm7ysx.1,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://data.mendeley.com/datasets/yr9trm7ysx/1
2026-07-14T22:48:18Z,W7167711357,10.17632/yr9trm7ysx,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://data.mendeley.com/datasets/yr9trm7ysx
2026-07-14T22:48:20Z,W7167942614,10.5281/zenodo.21300679,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:22Z,W7168047780,10.5281/zenodo.21300668,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:23Z,W3034431156,10.1021/acs.jctc.0c00518,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:24Z,W2185611957,10.1021/acs.inorgchem.5b02415,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:25Z,W4391945661,10.1021/acs.jpclett.3c03457,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jpclett.3c03457
2026-07-14T22:48:27Z,W2314861442,10.1021/ja505403j,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/ja505403j
2026-07-14T22:48:32Z,W2066042012,10.1063/1.3238234,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:34Z,W2080554238,10.1021/ct5010388,fetch,fetch_failed,HTTPError: 404 Client Error: Not found for url: https://diposit.ub.edu/dspace/bitstream/2445/175533/1/650773.pdf
2026-07-14T22:48:35Z,W2029385951,10.1021/jp103098r,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:41Z,W1978492211,10.1002/chem.200902568,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/chem.200902568
2026-07-14T22:48:48Z,W2987978795,10.1039/c9cp06085e,fetch,fetched,4231947 bytes from https://pubs.rsc.org/en/content/articlepdf/2020/cp/c9cp06085e
2026-07-14T22:48:50Z,W1911795537,10.1039/c5cp02650d,fetch,fetched,2381479 bytes from https://pubs.rsc.org/en/content/articlepdf/2015/cp/c5cp02650d
2026-07-14T22:48:57Z,W2478251420,10.1021/acs.jpca.6b05423,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:48:58Z,W2315121928,10.1021/ct5003175,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/ct5003175
2026-07-14T22:49:00Z,W3201935727,10.1021/acs.inorgchem.1c01766,fetch,fetch_failed,HTTPError: 404 Client Error:  for url: https://www.osti.gov/biblio/1858051
2026-07-14T22:49:02Z,W3000103216,10.1063/1.5131753,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:49:07Z,W3034433424,10.1039/d0cp02077j,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:49:14Z,W2301680452,10.1021/acs.jctc.5b00429,fetch,fetched,2855837 bytes from https://arxiv.org/pdf/1505.02346
2026-07-14T22:49:21Z,W2969283385,10.1021/acs.jpclett.9b02077,fetch,fetched,4065231 bytes from https://www.osti.gov/servlets/purl/1783281
2026-07-14T22:49:22Z,W3190439657,10.1021/acs.jpclett.1c02042,fetch,fetch_failed,HTTPError: 404 Client Error:  for url: https://www.osti.gov/biblio/1858863
2026-07-14T22:49:31Z,W3215419071,10.1063/5.0076010,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:49:32Z,W4229027103,10.1021/acs.jctc.2c00059,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/acs.jctc.2c00059
2026-07-14T22:49:33Z,W4210442771,10.1002/ejic.202200010,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ejic.202200010
2026-07-14T22:49:35Z,W3211972474,10.1021/acs.jctc.1c00915,fetch,fetched,2098621 bytes from https://www.osti.gov/servlets/purl/1962827
2026-07-14T22:49:41Z,W4225420887,10.1039/d2cc00097k,fetch,fetched,2482697 bytes from https://pubs.rsc.org/en/content/articlepdf/2022/cc/d2cc00097k
2026-07-14T22:49:42Z,W2035901698,10.1063/1.4853655,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:49:44Z,W4387745042,10.1021/acs.jpca.3c05559,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jpca.3c05559
2026-07-14T22:49:45Z,W2083884551,10.1063/1.4809682,fetch,fetched,403506 bytes from https://arxiv.org/pdf/1303.0616
2026-07-14T22:49:51Z,W2018302707,10.1086/309178,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:49:52Z,W2073689158,10.1002/mrc.1413,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mrc.1413
2026-07-14T22:49:53Z,W2314655278,10.1021/jp403508v,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/10.1021/jp403508v
2026-07-14T22:49:56Z,W1965058772,10.1021/ic501435a,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:50:03Z,W2920120853,10.1021/acs.joc.8b02984,fetch,fetch_failed,ValueError: response is not a PDF (probably an HTML landing page)
2026-07-14T22:50:04Z,W3081621137,10.1021/acs.jctc.0c00681,fetch,fetch_failed,HTTPError: 403 Client Error: Forbidden for url: https://pubs.acs.org/doi/pdf/10.1021/acs.jctc.0c00681
